Preprocessed_Text,CategoryId
"['newcastle', '2727', 'gloucester', 'newcastle', 'centre', 'mathew', 'tait', 'answered', 'critic', 'scored', 'one', 'try', 'made', 'another', 'could', 'stop', 'gloucester', 'grabbing', 'draw', 'falcon', '226', 'break', 'tait', 'recently', 'axed', 'england', 'one', 'six', 'nation', 'outing', 'inspired', 'side', '2722', 'lead', 'lastgasp', 'touchdown', 'luke', 'narraway', 'pulled', 'visitor', 'level', 'gloucester', 'missed', 'victory', 'henry', 'paul', 'fluffed', 'conversion', 'seti', 'kiole', 'denied', 'late', 'try', 'newcastle', 'couple', 'chance', 'start', 'second', 'half', 'lineouts', 'corner', 'failed', 'make', 'count', 'joe', 'shaw', 'found', 'dave', 'walder', 'released', 'mark', 'mayerholfer', '22', 'former', 'black', 'broke', 'clear', 'popped', 'ball', 'tait', 'halfway', 'chipped', 'ahead', 'michael', 'stephenson', 'scorch', 'try', 'walder', 'converted', 'give', 'newcastle', 'lifeline', 'grabbed', 'hand', 'mayerhofler', 'breaking', 'tait', 'making', 'brilliant', 'early', 'run', 'cut', 'inside', 'race', '30m', 'score', 'walder', 'converted', 'make', '2220', 'wide', '40m', 'penalty', '70th', 'minute', 'mayerhofler', 'scythed', 'middle', 'try', 'hall', 'charlton', 'popped', 'ball', 'walders', 'conversion', 'took', 'newcastle', '2722', 'ahead', 'three', 'minute', 'normal', 'time', 'left', 'narraway', 'driven', 'try', 'corner', 'levelled', 'score', '2727', 'henry', 'missed', 'conversion', 'gloucester', 'nearly', 'kiole', 'broke', 'hauled', 'charlton', 'tom', 'may', 'walder', 'may', 'tait', 'mayerhofler', 'stephenson', 'wilkinson', 'grindal', 'isaacson', 'long', 'ward', 'gross', 'hamilton', 'mccarthy', 'harris', 'dowson', 'replacement', 'peel', 'wilson', 'thompson', 'parling', 'sititi', 'charlton', 'shaw', 'goodridge', 'garvey', 'simpsondaniel', 'fanolua', 'kiole', 'paul', 'gomarsall', 'wood', 'curnier', 'powell', 'eustace', 'brown', 'forrester', 'buxton', 'balding', 'replacement', 'elloway', 'sigley', 'cornwell', 'narraway', 'page', 'davy', 'mauger']",2
"['volcano', 'drama', 'erupts', 'bbc', 'one', 'supervolcano', 'docudrama', 'volcanic', 'eruption', 'yellowstone', 'national', 'park', 'u', 'among', 'highlight', 'bbc', 'one', 'winter', '178m', 'winter', 'schedule', 'also', 'includes', 'return', 'doctor', 'drama', 'angela', 'cannings', 'wrongly', 'convicted', 'killing', 'two', 'baby', 'sarah', 'lancashire', 'timothy', 'spall', 'star', 'reallife', 'drama', 'cherished', 'itv', 'also', 'unveiled', 'festive', 'season', 'tuesday', 'includes', 'stephen', 'fry', 'remake', 'tom', 'brown', 'schooldays', 'supervolcano', 'follows', 'footstep', 'last', 'year', 'pompei', 'drew', '10', 'million', 'viewer', 'bbc', 'one', 'october', '2003', 'programme', 'merges', 'science', 'drama', 'computer', 'imagery', 'reveal', 'could', 'happen', 'yellowstone', 'home', 'currently', 'active', 'supervolcano', 'world', 'erupt', 'bbc', 'two', 'run', 'twopart', 'documentary', 'science', 'behind', 'supervolcano', 'conjunction', 'transmission', 'educational', 'highlight', 'include', 'documentary', 'infamous', 'mongolian', 'warrior', 'genghis', 'khan', 'grandchild', 'holocaust', 'grandchild', 'holocaust', 'part', 'bbc', 'commitment', 'holocaust', 'memorial', 'day', 'follows', 'adrian', '13', 'journey', 'uncover', 'truth', 'happened', 'grandmother', 'auschwitz', 'belsen', 'new', 'drama', 'includes', 'archangel', 'adaptation', 'robert', 'harris', 'bestseller', 'star', 'daniel', 'craig', 'trail', 'stalin', 'diary', 'communist', 'russia', 'sarah', 'water', 'get', 'second', 'adaptation', 'bbc', 'one', 'imelda', 'staunton', 'charles', 'dance', 'lined', 'star', 'fingersmith', 'adaptation', 'conman', 'victorian', 'england', 'make', 'interesting', 'contrast', 'julie', 'burchills', 'sugar', 'rush', 'lesbian', 'teenage', 'drama', 'part', 'channel', 'four', 'winter', 'season', 'lighter', 'note', 'jessica', 'stevenson', 'star', 'new', 'bbc', 'one', 'sitcom', 'world', 'according', 'bex', 'penned', 'family', 'creator', 'fred', 'barron', 'two', 'ronnies', 'return', 'celebration', 'classic', 'comedy', 'series', 'fry', 'portrayal', 'headmaster', 'dr', 'arnold', 'dominates', 'muted', 'christmas', 'schedule', 'itv1', 'see', 'channel', 'retreat', 'broadcasting', 'blockbuster', 'movie', 'favour', 'extended', 'soap', 'episode', 'popular', 'quiz', 'show', 'sir', 'paul', 'mccartney', 'wife', 'heather', 'mill', 'manchester', 'united', 'manager', 'sir', 'alex', 'ferguson', 'join', 'celebrity', 'edition', 'want', 'millionaire', 'christmas', 'day', 'also', 'christmas', 'day', 'john', 'nettle', 'return', 'oneoff', 'edition', 'midsomer', 'murder', 'two', 'episode', 'new', 'miss', 'marple', 'drama', 'air', 'festive', 'period', 'film', 'itv1', 'include', 'gu', 'van', 'sants', 'finding', 'forrester', 'starring', 'sean', 'connery', 'classic', 'mary', 'poppins', 'star', 'war', 'good', 'bad', 'ugly', 'contrast', 'bbcs', 'christmas', 'season', 'includes', 'terrestrial', 'debut', 'first', 'harry', 'potter', 'film', 'shrek', 'steven', 'spielberg', 'ai', 'well', 'new', 'epipsodes', 'vicar', 'dibley', 'final', 'auf', 'wiedersehen', 'pet']",0
"['pernod', 'takeover', 'talk', 'lift', 'domecq', 'share', 'uk', 'drink', 'food', 'firm', 'allied', 'domecq', 'risen', 'speculation', 'could', 'target', 'takeover', 'france', 'pernod', 'ricard', 'report', 'wall', 'street', 'journal', 'financial', 'time', 'suggested', 'french', 'spirit', 'firm', 'considering', 'bid', 'yet', 'contact', 'target', 'allied', 'domecq', 'share', 'london', 'rose', '4', '1200', 'gmt', 'pernod', 'share', 'paris', 'slipped', '12', 'pernod', 'said', 'seeking', 'acquisition', 'refused', 'comment', 'specific', 'pernod', 'last', 'major', 'purchase', 'third', 'u', 'giant', 'seagram', '2000', 'move', 'propelled', 'global', 'top', 'three', 'drink', 'firm', 'twothirds', 'seagram', 'bought', 'market', 'leader', 'diageo', 'term', 'market', 'value', 'pernod', '75bn', 'euro', '97bn', '9', 'smaller', 'allied', 'domecq', 'capitalisation', '57bn', '107bn', '82bn', 'euro', 'last', 'year', 'pernod', 'tried', 'buy', 'glenmorangie', 'one', 'scotland', 'premier', 'whisky', 'firm', 'lost', 'luxury', 'good', 'firm', 'lvmh', 'pernod', 'home', 'brand', 'including', 'chivas', 'regal', 'scotch', 'whisky', 'havana', 'club', 'rum', 'jacob', 'creek', 'wine', 'allied', 'domecqs', 'big', 'name', 'include', 'malibu', 'rum', 'courvoisier', 'brandy', 'stolichnaya', 'vodka', 'ballantines', 'whisky', 'well', 'snack', 'food', 'chain', 'dunkin', 'donut', 'baskinrobbins', 'ice', 'cream', 'wsj', 'said', 'two', 'ripe', 'consolidation', 'dealt', 'problematic', 'part', 'portfolio', 'pernod', 'reduced', 'debt', 'took', 'fund', 'seagram', 'purchase', '18bn', 'euro', 'allied', 'improved', 'performance', 'fastfood', 'chain']",1
"['school', 'take', 'part', 'mock', 'poll', 'record', 'number', 'school', 'across', 'uk', 'take', 'part', 'mock', 'general', 'election', 'backed', 'government', '600', 'school', 'already', 'signed', 'vote', 'mock', 'election', '2005', 'run', 'hansard', 'society', 'aimed', 'boosting', 'interest', 'politics', 'pupil', 'school', 'taking', 'part', 'learn', 'skill', 'speech', 'writer', 'canvasser', 'political', 'candidate', 'school', 'minister', 'stephen', 'twigg', 'said', 'engaging', 'young', 'people', 'interest', 'essential', 'future', 'democracy', 'added', 'said', 'young', 'people', 'engaged', 'motivated', 'political', 'process', 'essential', 'future', 'health', 'democracy', 'mock', 'election', 'initiative', 'provides', 'opportunity', 'pupil', 'develop', 'understanding', 'democratic', 'process', 'work', 'matter', 'experiencing', 'election', 'process', 'first', 'hand', 'running', 'campaign', 'declaration', 'final', 'result', 'hope', 'young', 'people', 'develop', 'enthusiasm', 'take', 'part', 'future', 'hansard', 'society', 'electoral', 'commission', 'department', 'education', 'skill', 'running', 'programme', 'pupil', 'stand', 'party', 'candidate', 'speech', 'writer', 'canvasser', 'michael', 'raftery', 'project', 'manager', 'hansard', 'society', 'said', 'vote', 'mock', 'election', 'school', 'mirror', 'excitement', 'buzz', 'real', 'election', 'raising', 'awareness', 'citizenship', 'benefit', 'active', 'democracy', 'mock', 'vote', 'take', 'place', 'around', '5', 'may', 'widely', 'expected', 'date', 'general', 'election', 'information', 'pack', 'including', 'ballot', 'paper', 'manifesto', 'guide', 'election', 'happening', 'early', 'may', 'sent', '3000', 'school', 'invited', 'take', 'part']",3
"['honour', 'uk', 'game', 'maker', 'leading', 'british', 'computer', 'game', 'maker', 'peter', 'molyneux', 'made', 'obe', 'new', 'year', 'honour', 'list', 'head', 'surrey', 'lionhead', 'studio', 'granted', 'honour', 'service', 'computer', 'game', 'industry', 'mr', 'molyneux', 'behind', 'many', 'groundbreaking', 'game', 'last', '15', 'year', 'populous', 'theme', 'park', 'dungeon', 'keeper', 'black', 'white', 'widely', 'credited', 'helping', 'create', 'popularise', 'socalled', 'godgame', 'genre', 'speaking', 'bbc', 'news', 'website', 'mr', 'molyneux', 'said', 'receiving', 'honour', 'something', 'surprise', 'come', 'completely', 'blue', 'said', 'never', 'would', 'guessed', 'id', 'kind', 'honour', 'said', 'surprised', 'much', 'long', 'ago', 'many', 'people', 'thought', 'computer', 'gaming', 'fad', 'thought', 'like', 'skateboarding', 'said', 'craze', 'everyone', 'thought', 'would', 'go', 'away', 'said', 'gaming', 'world', 'rival', 'movie', 'industry', 'sale', 'cultural', 'influence', 'britain', 'play', 'big', 'part', 'said', 'one', 'founding', 'nation', 'made', 'industry', 'mr', 'molyneux', 'pivotal', 'figure', 'computer', 'game', 'industry', 'almost', '20', 'year', 'career', 'started', 'bullfrog', 'studio', '1987', 'produced', 'populous', 'one', 'first', 'godgames', 'title', 'gave', 'player', 'control', 'life', 'small', 'population', 'computerised', 'people', 'mr', 'molyneux', 'said', 'involvement', 'game', 'industry', 'started', 'almost', 'accident', 'back', 'early', 'day', 'game', 'making', 'hobby', 'career', 'thought', 'everyone', 'would', 'treat', 'populous', 'weird', 'said', 'became', 'huge', 'international', 'success', 'left', 'bullfrog', '1997', 'set', 'lionhead', 'studio', 'behind', 'ambitous', 'widely', 'acclaimed', 'game', 'black', 'white', 'one', 'next', 'title', 'come', 'lionhead', 'put', 'player', 'charge', 'movie', 'studio', 'task', 'producing', 'directing', 'hit', 'film', 'veteran', 'game', 'maker', 'say', 'one', 'problem', 'still', 'solve', 'absolute', 'geek', 'ive', 'got', 'idea', 'im', 'going', 'wear', 'go', 'pick', 'said']",4
"['hollywood', 'hunt', 'hit', 'sundance', 'sundance', 'film', 'festival', 'movie', 'industry', 'top', 'destination', 'uncovering', 'next', 'independent', 'hit', 'new', 'talent', 'open', 'thursday', 'event', 'see', 'screen', 'executive', 'decamp', 'hollywood', 'park', 'city', 'utah', '11', 'day', 'search', 'lowkey', 'movie', 'could', 'make', 'big', '2005', 'open', 'water', 'napoleon', 'dynamite', 'garden', 'state', 'supersize', 'snapped', 'last', 'year', 'festival', 'star', 'like', 'keanu', 'reef', 'pierce', 'brosnan', 'also', 'film', 'showing', 'festival', 'opened', 'screening', 'quirky', 'comedy', 'happy', 'ending', 'starring', 'former', 'friend', 'actress', 'lisa', 'kudrow', 'maggie', 'gyllenhaal', 'thursday', 'kudrows', 'friend', 'costar', 'david', 'schwimmer', 'play', 'divorced', 'drunkard', 'duane', 'hopwood', 'brosnan', 'star', 'hit', 'man', 'comedy', 'matador', 'keanu', 'reef', 'appears', 'comingofage', 'tale', 'thumbsucker', 'kevin', 'costner', 'michael', 'keaton', 'among', 'big', 'name', 'whose', 'film', 'involved', 'robert', 'redford', 'founded', 'sundance', '1981', 'gone', 'showcase', 'future', 'success', 'reservoir', 'dog', 'blair', 'witch', 'project', 'full', 'monty', 'received', 'criticism', 'become', 'commercial', 'mainstream', 'year', 'much', 'press', 'argues', 'sundance', 'completely', 'changed', 'hasnt', 'changed', 'much', 'festival', 'director', 'geoffrey', 'gilmore', 'said', 'still', 'place', 'discovery', 'place', 'common', 'ground', 'among', 'filmmaker', 'audience', 'celebrity', 'stuff', 'film', 'generating', 'interest', 'year', 'festival', 'include', 'hustle', 'flow', 'aspiring', 'rapper', 'squid', 'whale', 'autobiographical', 'film', 'writerdirector', 'noah', 'baumbach', 'comedydrama', 'pretty', 'persuasion', 'also', 'two', 'new', 'international', 'cinema', 'competition']",0
"['blind', 'student', 'hears', 'colour', 'blind', 'student', 'developed', 'software', 'turn', 'colour', 'musical', 'note', 'read', 'weather', 'map', 'victor', 'wong', 'graduate', 'student', 'hong', 'kong', 'studying', 'cornell', 'university', 'new', 'york', 'state', 'read', 'coloured', 'map', 'upper', 'atmosphere', 'part', 'research', 'study', 'space', 'weather', 'mr', 'wong', 'needed', 'explore', 'minute', 'fluctuation', 'order', 'create', 'mathematical', 'model', 'number', 'solution', 'tried', 'including', 'colleague', 'describe', 'map', 'attempting', 'print', 'braille', 'mr', 'wong', 'eventually', 'hit', 'upon', 'idea', 'translating', 'individual', 'colour', 'music', 'enlisted', 'help', 'computer', 'graphic', 'specialist', 'another', 'student', 'programming', 'work', 'image', 'three', 'dimension', 'find', 'way', 'reading', 'mr', 'wong', 'told', 'bbc', 'news', 'website', 'sake', 'study', 'sake', 'blind', 'scientist', 'generally', 'felt', 'would', 'good', 'develop', 'software', 'could', 'help', 'u', 'read', 'colour', 'image', 'tried', 'prototype', 'version', 'software', 'explore', 'photograph', 'parrot', 'order', 'exact', 'reference', 'screen', 'pen', 'tablet', 'device', 'used', 'software', 'assigns', 'one', '88', 'piano', 'note', 'individually', 'coloured', 'pixel', 'ranging', 'blue', 'lower', 'end', 'scale', 'red', 'upper', 'end', 'mr', 'wong', 'say', 'application', 'still', 'much', 'infancy', 'useful', 'reading', 'image', 'created', 'digitally', 'took', 'random', 'picture', 'scanned', 'used', 'software', 'recognise', 'wouldnt', 'work', 'well', 'mr', 'wong', 'blind', 'age', 'seven', 'think', 'colour', 'memory', 'make', 'software', 'useful', 'would', 'scientist', 'never', 'vision', 'note', 'increase', 'pitch', 'know', 'colour', 'getting', 'redder', 'redder', 'mind', 'eye', 'patch', 'red', 'appears', 'colour', 'music', 'software', 'yet', 'made', 'available', 'commercially', 'mr', 'wong', 'belief', 'several', 'people', 'would', 'work', 'together', 'make', 'viable', 'hope', 'one', 'day', 'developed', 'give', 'blind', 'people', 'access', 'photograph', 'image']",4
"['strike', 'threat', 'pension', 'plan', 'million', 'public', 'service', 'worker', 'could', 'strike', 'minister', 'scrap', 'final', 'salary', 'pension', 'scheme', 'make', 'work', 'longer', 'warn', 'union', 'leader', 'cabinet', 'office', 'confirmed', 'reviewing', 'current', 'pension', 'system', 'prompting', 'union', 'representing', '45m', 'worker', 'threaten', 'united', 'action', 'believe', 'plan', 'include', 'raising', 'mandatory', 'retirement', 'age', 'public', 'service', 'worker', '60', '65', 'government', 'say', 'union', 'consulted', 'change', 'made', 'thought', 'proposed', 'overhaul', 'due', 'thursday', 'could', 'mean', 'pension', 'could', 'based', 'career', 'average', 'salary', 'year', 'served', 'staff', 'currently', 'get', 'one', 'eightieth', 'highest', 'salary', 'final', 'three', 'year', 'minister', 'anxious', 'avoid', 'mass', 'strike', 'action', 'leadup', 'next', 'general', 'election', 'widely', 'expected', 'next', 'may', 'statement', 'sunday', 'cabinet', 'office', 'said', 'reviewing', 'civil', 'service', 'pension', 'scheme', 'hoped', 'announce', 'proposal', 'soon', 'union', 'course', 'consulted', 'proposed', 'change', 'public', 'sector', 'pension', 'scheme', 'need', 'remain', 'affordable', 'sustainable', 'people', 'living', 'longer', 'pension', 'getting', 'expensive', 'maintain', 'longterm', 'affordability', 'pension', 'scheme', 'government', 'announced', 'green', 'paper', 'pension', 'pension', 'age', 'would', 'rise', '60', '65', 'monday', 'tony', 'blair', 'official', 'spokesman', 'declined', 'say', 'whether', 'prime', 'minister', 'backed', 'plan', 'said', 'whats', 'important', 'there', 'process', 'going', 'consultation', 'moment', 'let', 'wait', 'process', 'complete', 'already', 'widespread', 'anger', 'chancellor', 'plan', 'get', 'rid', '100000', 'civil', 'servant', 'public', 'service', 'union', 'united', 'plan', 'trade', 'union', 'congress', 'discussing', 'issue', 'next', 'monday', 'dave', 'prentis', 'general', 'secretary', 'unison', 'said', 'change', 'pension', 'provision', 'worker', 'public', 'sector', 'would', 'mean', 'pay', 'would', 'still', 'face', 'raw', 'deal', 'member', 'working', 'nh', 'local', 'government', 'never', 'high', 'pay', 'city', 'bonus', 'could', 'look', 'forward', 'decent', 'pension', 'taken', 'away', 'said', 'really', 'riles', 'breathtaking', 'hypocrisy', 'mp', 'recently', 'voted', 'best', 'pension', 'scheme', 'europe', 'say', 'cant', 'afford', 'anyone', 'else', 'position', 'unison', 'accept', 'oppose', 'lead', 'conflict', 'unison', 'government', 'year', 'next', 'mr', 'prentis', 'said', 'worker', 'want', 'go', 'strike', 'called', 'talk', 'union', 'highest', 'level', 'government', 'mark', 'serwotka', 'public', 'commercial', 'service', 'union', 'said', 'coordinated', 'one', 'day', 'strike', 'unless', 'government', 'rethink', 'fire', 'brigade', 'union', 'said', 'government', 'planning', 'cut', 'ill', 'health', 'retirement', 'benefit', 'firefighter', 'measure', 'chip', 'away', 'pension', 'pension', 'officer', 'paul', 'woolstenholmes', 'said', 'pension', 'million', 'public', 'sector', 'worker', 'threat', 'apart', 'mp', 'judge', 'generous', 'pension', 'arrangement', 'country']",3
"['prop', 'jones', 'ready', 'hard', 'graft', 'adam', 'jones', 'say', 'wale', 'forward', 'determined', 'set', 'perfect', 'attacking', 'platform', 'back', 'dominating', 'powerful', 'france', 'pack', 'paris', 'prop', 'said', 'get', 'stuffed', 'front', 'five', 'back', 'mentality', 'french', 'scrum', 'scrum', 'scrum', 'see', 'good', 'france', 'scrum', 'key', 'hope', 'back', 'carry', 'left', 'italy', 'u', 'forward', 'win', 'ball', 'give', 'opportunity', 'wale', 'two', 'last', 'three', 'visit', 'stade', 'de', 'france', 'secured', 'backtoback', 'win', 'graham', 'henry', '1999', '2001', 'like', 'shane', 'williams', 'gavin', 'henson', 'finding', 'top', 'form', 'right', 'time', 'mike', 'ruddocks', 'team', 'one', 'international', 'rugby', 'potent', 'attacking', 'threat', 'gavin', 'ridiculously', 'talented', 'bouncing', 'around', 'place', 'week', 'warned', 'jones', 'france', 'criticised', 'uncharacteristic', 'onedimensional', 'play', 'victory', 'scotland', 'france', 'captain', 'fabien', 'pelous', 'acknowledged', 'side', 'need', 'show', 'attacking', 'flair', 'stressed', 'game', 'lost', 'front', 'lock', 'belief', 'welsh', 'forward', 'big', 'enough', 'trouble', 'side', 'scrum', 'lineout', 'jones', 'insisted', 'fellow', 'frontrow', 'colleague', 'nothing', 'fear', 'gethin', 'jenkins', 'wont', 'intimidated', 'tomorrow', 'none', 'u', 'said', 'jones', 'facing', 'france', 'first', 'time', 'go', 'front', 'hopefully', 'get', 'ball', 'back', 'gethin', 'quite', 'young', 'good', 'someone', 'mefins', 'experience', 'mefin', 'good', 'thinker', 'put', 'thing', 'across', 'saying', 'good', 'enough', 'old', 'enough', 'gethin', 'certainly', 'really', 'good', 'player', 'imagine', 'lion', 'tour', 'new', 'zealand', 'summer']",2
"['umaga', 'ready', 'fearsome', 'lion', 'black', 'captain', 'tama', 'umaga', 'warned', 'british', 'irish', 'lion', 'fearsome', 'opponent', 'yet', 'ahead', 'summer', 'tour', 'umaga', 'england', 'saturday', 'irb', 'rugby', 'aid', 'match', 'also', 'backed', 'new', 'zealand', 'win', 'threetest', 'series', 'lion', 'told', 'bbc', 'sport', 'potentially', 'fearsome', 'lineup', 'ive', 'ever', 'come', 'theyre', 'awesome', 'id', 'back', 'u', 'way', 'beat', 'come', 'lion', 'bos', 'sir', 'clive', 'woodward', 'set', 'announce', 'squad', 'junejuly', 'tour', 'next', 'month', 'woodward', 'appointed', 'last', 'year', 'widely', 'believed', 'would', 'rely', 'heavily', 'former', 'england', 'player', 'umaga', 'said', 'hed', 'hard', 'pushed', 'considering', 'shape', 'six', 'nation', 'dont', 'get', 'wrong', 'england', 'got', 'lot', 'talented', 'guy', 'im', 'sure', 'wholl', 'make', 'lion', 'test', 'xv', 'cant', 'disguise', 'wale', 'ireland', 'particular', 'try', 'theyve', 'scored', 'great', 'ill', 'admit', 'itll', 'fairly', 'awesome', 'lining', 'like', 'brian', 'odriscoll', 'umaga', 'meet', 'odriscoll', 'saturday', 'rugby', 'aid', 'match', 'twickenham', 'irish', 'captain', 'leading', 'northern', 'hemisphere', 'side', 'odriscoll', 'among', 'host', 'player', 'northern', 'hemisphere', 'squad', 'coached', 'woodward', 'tipped', 'lion', 'callups', 'itll', 'good', 'u', 'get', 'early', 'idea', 'guy', 'although', 'lot', 'change', 'june', 'umaga', 'said', '31yearold', 'admitted', 'interest', 'lion', 'tour', 'immense', 'calling', 'biggest', 'thing', 'hit', 'new', 'zealand', 'since', 'lord', 'ring', 'added', 'player', 'enough', 'u', 'driven', 'rarity', 'playing', 'lion', 'fact', 'u', 'black', 'talk', 'country', 'umaga', 'admitted', 'fear', 'injury', 'weighed', 'mind', 'ahead', 'saturday', 'charity', 'game', 'feature', 'host', 'big', 'name', 'including', 'george', 'gregan', 'andrew', 'mehrtens', 'chris', 'latham', 'admitted', 'value', 'cause', 'proceeds', 'match', 'go', 'aiding', 'victim', 'tsunami', 'easily', 'second', 'southern', 'hemisphere', 'coach', 'rod', 'macqueen', 'made', 'approach', 'didnt', 'hesitate', 'great', 'new', 'zealand', 'rugby', 'gave', 'clear', 'thankfully', 'didnt', 'know', 'anyone', 'involved', 'tragedy', 'tsunami', 'couldnt', 'miss', 'horrific', 'report', 'news', 'many', 'people', 'affected', 'still', 'affected', 'affected', 'long', 'time', 'good', 'know', 'something', 'minor', 'help', 'match', 'televised', 'bbc', 'one', '1400', 'gmt', 'saturday']",2
"['online', 'game', 'play', 'politics', 'bubbling', 'time', 'online', 'game', 'broke', 'onto', 'political', 'arena', '2004', 'u', 'presidential', 'election', 'provided', 'showcase', 'many', 'aimed', 'talking', 'directly', 'generation', 'grown', 'joystick', 'gamepads', 'expert', 'say', 'reflects', 'video', 'game', 'becoming', 'mainstream', 'part', 'culture', 'society', 'first', 'official', 'political', 'campaign', 'game', 'technically', 'launched', 'last', 'week', '2003', 'iowa', 'game', 'commissioned', 'democrat', 'hopeful', 'howard', 'dean', '20', 'followed', 'suit', 'including', 'frontrunner', 'election', 'president', 'forever', 'political', 'machine', 'allowed', 'player', 'run', 'entire', 'presidential', 'campaign', 'including', 'cope', 'medium', 'others', 'helped', 'raise', 'stake', 'bushkerry', 'contest', 'highlighting', 'candidate', 'virtue', 'vice', 'phenomenon', 'astonished', 'forefather', 'political', 'game', 'handful', 'multidiscipline', 'game', 'enthusiast', 'keen', 'push', 'frontier', 'started', 'researching', 'political', 'game', 'university', 'five', 'year', 'ago', 'thought', 'going', 'something', 'would', 'take', 'decade', 'happen', 'said', 'gonzalo', 'frasca', 'computer', 'game', 'specialist', 'information', 'technology', 'university', 'copenhagen', 'must', 'admit', 'first', 'person', 'surprised', 'seeing', 'fast', 'evolved', 'added', 'uruguayanborn', 'researcher', 'far', 'created', 'game', 'two', 'political', 'campaign', 'many', 'artist', 'designer', 'experimenting', 'form', 'gaming', 'agenda', 'project', 'newsgamingcom', 'aim', 'comment', 'international', 'news', 'event', 'via', 'game', 'ability', 'game', 'simulate', 'reality', 'make', 'powerful', 'modelling', 'tool', 'interact', 'actual', 'situation', 'original', 'way', 'video', 'game', 'generate', 'strong', 'reaction', 'mainly', 'new', 'also', 'culture', 'need', 'learn', 'deal', 'simulation', 'mr', 'frasca', 'told', 'bbc', 'news', 'website', 'case', 'one', 'created', 'political', 'party', 'uruguay', 'cambiemos', 'online', 'puzzle', 'game', 'offered', 'view', 'country', 'problem', 'could', 'solved', 'working', 'together', 'u', 'explore', 'learn', 'play', 'video', 'game', 'ultimately', 'dr', 'frasca', 'see', 'game', 'small', 'laboratory', 'play', 'hope', 'fear', 'belief', 'child', 'learn', 'lot', 'world', 'play', 'reason', 'adult', 'stop', 'grow', 'expert', 'estimate', 'still', 'take', 'least', 'decade', 'new', 'breed', 'video', 'gaming', 'communication', 'become', 'common', 'tool', 'political', 'campaign', 'hardly', 'surprising', 'compared', 'form', 'mass', 'medium', 'like', 'worldwide', 'web', 'year', 'ago', 'politician', 'webpage', 'almost', 'musthave', 'dr', 'frasca', 'said', 'political', 'campaign', 'continue', 'experiment', 'video', 'game', 'represent', 'new', 'tool', 'communication', 'reach', 'younger', 'audience', 'language', 'clearly', 'speak', 'replace', 'form', 'political', 'propaganda', 'integrate', 'medium', 'ecology', 'political', 'campaign']",4
"['yahoo', 'move', 'desktop', 'search', 'internet', 'giant', 'yahoo', 'launched', 'software', 'allow', 'people', 'search', 'email', 'file', 'pc', 'firm', 'following', 'footstep', 'microsoft', 'google', 'ask', 'jeeves', 'offered', 'similar', 'service', 'search', 'become', 'lucrative', 'hotlycontested', 'area', 'expansion', 'net', 'firm', 'looking', 'extend', 'loyalty', 'beyond', 'web', 'hard', 'drive', 'providing', 'bigger', 'storage', 'user', 'could', 'need', 'help', 'locate', 'important', 'file', 'photo', 'desktop', 'search', 'technology', 'licensed', 'usbased', 'firm', 'x1', 'technology', 'designed', 'work', 'alongside', 'microsofts', 'outlook', 'outlook', 'express', 'email', 'program', 'searching', 'email', 'effectively', 'becoming', 'increasingly', 'important', 'especially', 'amount', 'spam', 'increase', 'according', 'research', 'message', 'analyst', 'radicati', 'group', '45', 'business', 'critical', 'information', 'stored', 'email', 'attachment', 'yahoo', 'software', 'also', 'work', 'separately', 'desktop', 'searching', 'music', 'photo', 'file', 'user', 'search', 'variety', 'criterion', 'including', 'file', 'name', 'size', 'date', 'time', 'doesnt', 'yet', 'incorporate', 'web', 'searching', 'although', 'yahoo', 'promised', 'future', 'version', 'allow', 'user', 'search', 'webbased', 'desktop', 'data', 'getting', 'file', 'desktop', 'real', 'commercial', 'opportunity', 'lie', 'linking', 'web', 'content', 'said', 'julian', 'smith', 'analyst', 'research', 'firm', 'jupiter', 'extending', 'idea', 'search', 'getting', 'closer', 'relationship', 'consumer', 'organising', 'search', 'internet', 'file', 'computer', 'well', 'said', 'search', 'engine', 'often', 'first', 'port', 'call', 'user', 'go', 'onto', 'web', 'new', 'foray', 'desktop', 'search', 'rung', 'alarm', 'bell', 'human', 'right', 'group', 'concerned', 'implication', 'privacy', 'everyone', 'impressed', 'functionality', 'service', 'alexander', 'linden', 'vice', 'president', 'emerging', 'technology', 'analyst', 'firm', 'gartnerdownloaded', 'google', 'product', 'since', 'removed', 'interesting', 'said', 'belief', 'rush', 'enter', 'desktop', 'business', 'way', 'keeping', 'rival', 'desktop', 'search', 'one', 'many', 'feature', 'people', 'would', 'like', 'im', 'suspicious', 'usefulness', 'said', 'useful', 'would', 'tool', 'combine', 'internet', 'intranet', 'desktop', 'search', 'alongside', 'improvement', 'key', 'word', 'searching', 'said']",4
